address,spread1_vacant,spread2_vacant,spread3_vacant,spread4_vacant,spread5_vacant,spread1_permit,spread2_permit,spread3_permit,spread4_permit,spread5_permit,spread1_transfer,spread2_transfer,spread3_transfer,spread4_transfer,spread5_transfer,neighborhood,lat,lon,geometry
411 E WYOMING AVE,0.04,0.06,0.09,0.14,0.2,0.18,0.25,0.34,0.44,0.54,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1177144846993,40.0209433351204,"c(-75.1177144846993, 40.0209433351204)"
447 W CAYUGA ST,0.05,0.08,0.12,0.18,0.25,0.12,0.18,0.25,0.33,0.43,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1340322776854,40.0182084149268,"c(-75.1340322776854, 40.0182084149268)"
318 E ELEANOR ST,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1194115441187,40.0230745353863,"c(-75.1194115441187, 40.0230745353863)"
4806 GRANSBACK ST,0.04,0.07,0.1,0.15,0.22,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1155389703772,40.0222656021273,"c(-75.1155389703772, 40.0222656021273)"
4631 WEYMOUTH ST,0.06,0.1,0.14,0.21,0.29,0.1,0.14,0.2,0.27,0.36,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1120292371624,40.0191486207002,"c(-75.1120292371624, 40.0191486207002)"
411 W RAYMOND ST,0.07,0.1,0.15,0.22,0.31,0.05,0.08,0.11,0.16,0.22,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1324693717668,40.0206785044337,"c(-75.1324693717668, 40.0206785044337)"
4756 RISING SUN AVE,0.06,0.09,0.13,0.19,0.28,0.15,0.21,0.29,0.38,0.49,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1249106409934,40.0229275483239,"c(-75.1249106409934, 40.0229275483239)"
4653 WHITAKER AVE,0.03,0.04,0.07,0.1,0.15,0.13,0.19,0.26,0.35,0.45,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1140666414233,40.0198731587712,"c(-75.1140666414233, 40.0198731587712)"
211 W WYOMING AVE,0.07,0.1,0.15,0.22,0.31,0.06,0.1,0.14,0.2,0.27,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1287025659622,40.0222967227693,"c(-75.1287025659622, 40.0222967227693)"
4532 HURLEY ST,0.09,0.13,0.2,0.28,0.38,0.14,0.2,0.27,0.36,0.46,0.47,0.51,0.54,0.58,0.62,Feltonville,-75.1174657454223,40.0182599146709,"c(-75.1174657454223, 40.0182599146709)"
4906 N FRONT ST,0.04,0.06,0.1,0.15,0.21,0.1,0.15,0.21,0.29,0.38,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1238828415223,40.024870283729,"c(-75.1238828415223, 40.024870283729)"
4600 RISING SUN AVE,0.04,0.06,0.1,0.15,0.21,0.18,0.26,0.34,0.44,0.55,0.3,0.33,0.37,0.4,0.44,Feltonville,-75.1266938556967,40.0205243376631,"c(-75.1266938556967, 40.0205243376631)"
506 E THELMA ST,0.04,0.06,0.09,0.13,0.19,0.1,0.15,0.21,0.29,0.38,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1160593435748,40.01926634472,"c(-75.1160593435748, 40.01926634472)"
4464 N ORIANNA ST,0.07,0.1,0.15,0.22,0.31,0.1,0.14,0.2,0.28,0.37,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1320017814316,40.0192482807875,"c(-75.1320017814316, 40.0192482807875)"
4861 D ST,0.06,0.09,0.14,0.21,0.29,0.09,0.13,0.18,0.25,0.34,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1157125494967,40.0234439489989,"c(-75.1157125494967, 40.0234439489989)"
4752 WHITAKER AVE,0.04,0.07,0.1,0.15,0.22,0.11,0.16,0.23,0.31,0.41,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1135364822124,40.0213720111312,"c(-75.1135364822124, 40.0213720111312)"
4540 HURLEY ST,0.02,0.04,0.06,0.08,0.13,0.13,0.19,0.26,0.35,0.45,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1174516130083,40.0184273008715,"c(-75.1174516130083, 40.0184273008715)"
4733 BINGHAM ST,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1153505634952,40.0211758542477,"c(-75.1153505634952, 40.0211758542477)"
516 E LURAY ST,0.03,0.04,0.06,0.09,0.14,0.13,0.18,0.26,0.34,0.44,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1157312097791,40.0197127881466,"c(-75.1157312097791, 40.0197127881466)"
438 W ANNSBURY ST,0.05,0.07,0.11,0.17,0.24,0.08,0.12,0.17,0.24,0.32,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1334535688174,40.0201238312143,"c(-75.1334535688174, 40.0201238312143)"
4819 MASCHER ST,0.06,0.09,0.14,0.2,0.29,0.08,0.12,0.17,0.24,0.33,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1253495661352,40.023812219636,"c(-75.1253495661352, 40.023812219636)"
